#GLoBES
#log10E	nue/E	numu/E	numtau/E	nuebar/E	numubar/E	nutaubar/E
-0.58	0.3924465418	0.3924465418	0	0.127659755	0.127659755	0
-0.576	0.3980185108	0.3980185108	0	0.1284182079	0.1284182079	0
-0.572	0.4036420366	0.4036420366	0	0.1291836787	0.1291836787	0
-0.568	0.4093175962	0.4093175962	0	0.1299562323	0.1299562323	0
-0.564	0.4150456711	0.4150456711	0	0.1307359343	0.1307359343	0
-0.56	0.4208267472	0.4208267472	0	0.1315228508	0.1315228508	0
-0.556	0.426661315	0.426661315	0	0.1323170485	0.1323170485	0
-0.552	0.4325498694	0.4325498694	0	0.1331185948	0.1331185948	0
-0.548	0.4384929099	0.4384929099	0	0.1339275577	0.1339275577	0
-0.544	0.4444909406	0.4444909406	0	0.1347440059	0.1347440059	0
-0.54	0.4505444705	0.4505444705	0	0.1355680086	0.1355680086	0
-0.536	0.456654013	0.456654013	0	0.1363996357	0.1363996357	0
-0.532	0.4628200864	0.4628200864	0	0.1372389578	0.1372389578	0
-0.528	0.4690432137	0.4690432137	0	0.1380860459	0.1380860459	0
-0.524	0.475323923	0.475323923	0	0.1389409722	0.1389409722	0
-0.52	0.4793764449	0.4793764449	0	0.1395850492	0.1395850492	0
-0.516	0.4828635911	0.4828635911	0	0.1401774012	0.1401774012	0
-0.512	0.4863830035	0.4863830035	0	0.1407752342	0.1407752342	0
-0.508	0.4899349806	0.4899349806	0	0.1413785989	0.1413785989	0
-0.504	0.4935198237	0.4935198237	0	0.1419875465	0.1419875465	0
-0.5	0.497137837	0.497137837	0	0.1426021286	0.1426021286	0
-0.496	0.5007893273	0.5007893273	0	0.1432223973	0.1432223973	0
-0.492	0.5044746045	0.5044746045	0	0.1438484053	0.1438484053	0
-0.488	0.5081939811	0.5081939811	0	0.1444802057	0.1444802057	0
-0.484	0.5119477727	0.5119477727	0	0.1451178521	0.1451178521	0
-0.48	0.5157362977	0.5157362977	0	0.1457613985	0.1457613985	0
-0.476	0.5195598775	0.5195598775	0	0.1464108996	0.1464108996	0
-0.472	0.5234188364	0.5234188364	0	0.1470664105	0.1470664105	0
-0.468	0.5273135019	0.5273135019	0	0.1477279867	0.1477279867	0
-0.464	0.5312442042	0.5312442042	0	0.1483956844	0.1483956844	0
