#GLoBES
#log10E	nue/E	numu/E	numtau/E	nuebar/E	numubar/E	nutaubar/E
0.516	0.7895859091	0.7895859091	0.0001295413	0.3866628411	0.3866628411	6.46473112195419E-05
0.52	0.789228066	0.789228066	0.0001512384	0.3868749951	0.3868749951	7.54751715021657E-05
0.524	0.7888844249	0.7888844249	0.0001731362	0.387094296	0.387094296	8.64032207424311E-05
0.528	0.7885462211	0.7885462211	0.0001952366	0.3873107842	0.3873107842	9.74323859773686E-05
0.532	0.7882088151	0.7882088151	0.0002175415	0.3875250998	0.3875250998	0.0001085636
0.536	0.7878758746	0.7878758746	0.0002400528	0.3877381886	0.3877381886	0.0001197978
0.54	0.7875461104	0.7875461104	0.0002627724	0.38794929	0.38794929	0.000131136
0.544	0.7872046163	0.7872046163	0.0002857022	0.388125533	0.388125533	0.000142579
0.548	0.7867352685	0.7867352685	0.0003088442	0.3882229543	0.3882229543	0.000154128
0.552	0.7862464312	0.7862464312	0.0003322003	0.3882397661	0.3882397661	0.0001657838
0.556	0.7857409615	0.7857409615	0.0003557725	0.3882563529	0.3882563529	0.0001775475
0.56	0.7852443811	0.7852443811	0.0003795629	0.3882727876	0.3882727876	0.00018942
0.564	0.7847504333	0.7847504333	0.0004035733	0.3882891078	0.3882891078	0.0002014024
0.568	0.7842590195	0.7842590195	0.0004278059	0.3883053087	0.3883053087	0.0002134956
0.572	0.7837755684	0.7837755684	0.0004522628	0.3883212924	0.3883212924	0.0002257007
0.576	0.7833016628	0.7833016628	0.0004769459	0.3883535107	0.3883535107	0.0002380188
0.58	0.7828353326	0.7828353326	0.0005018575	0.3883971565	0.3883971565	0.0002504509
0.584	0.7823778299	0.7823778299	0.0005269995	0.3884479853	0.3884479853	0.0002629979
0.588	0.7819248728	0.7819248728	0.0005523742	0.3884983009	0.3884983009	0.0002756611
0.592	0.7814747297	0.7814747297	0.0005779837	0.3885480224	0.3885480224	0.0002884415
0.596	0.78102807	0.78102807	0.0006038301	0.3885973505	0.3885973505	0.0003013401
0.6	0.7805880599	0.7805880599	0.0006299157	0.3886462777	0.3886462777	0.000314358
0.604	0.7801547465	0.7801547465	0.0006562426	0.3886998667	0.3886998667	0.0003274964
0.608	0.7797296749	0.7797296749	0.0006828132	0.3887739232	0.3887739232	0.0003407564
0.612	0.7793167144	0.7793167144	0.0007096296	0.3888619011	0.3888619011	0.0003541391
0.616	0.7789090756	0.7789090756	0.0010253122	0.3889493541	0.3889493541	0.0005143226
0.62	0.7785043895	0.7785043895	0.0014098946	0.3890360639	0.3890360639	0.0007095192
0.624	0.7781027569	0.7781027569	0.0017980355	0.3891220254	0.3891220254	0.0009065218
0.628	0.7777042644	0.7777042644	0.0021897679	0.3892072346	0.3892072346	0.0011053473
0.632	0.7773113562	0.7773113562	0.0025851249	0.3892928079	0.3892928079	0.0013060125
0.636	0.7769252415	0.7769252415	0.0029841401	0.389385137	0.389385137	0.0015085344
0.64	0.7765450376	0.7765450376	0.0033868473	0.3895060224	0.3895060224	0.0017129303
0.644	0.7761695829	0.7761695829	0.0037932807	0.3896259667	0.3896259667	0.0019192174
0.648	0.775797263	0.775797263	0.0042034749	0.389744847	0.389744847	0.0021274132
0.652	0.7754297154	0.7754297154	0.0046174645	0.3898626646	0.3898626646	0.0023375355
0.656	0.77506532	0.77506532	0.0050352847	0.3899794218	0.3899794218	0.002549602
0.66	0.7747039787	0.7747039787	0.0054569709	0.3900951221	0.3900951221	0.0027636307
0.664	0.7743297299	0.7743297299	0.005882559	0.3901939534	0.3901939534	0.0029796398
0.668	0.7739239712	0.7739239712	0.0063120849	0.3902461968	0.3902461968	0.0031976476
0.672	0.7734835053	0.7734835053	0.0067455853	0.3902563498	0.3902563498	0.0034176726
0.676	0.773047568	0.773047568	0.0071830967	0.3902664097	0.3902664097	0.0036397335
0.68	0.7726161508	0.7726161508	0.0076246564	0.3902763769	0.3902763769	0.0038638491
0.684	0.7721885025	0.7721885025	0.0080703018	0.3902862525	0.3902862525	0.0040900384
0.688	0.7717646293	0.7717646293	0.0085200707	0.390296037	0.390296037	0.0043183206
0.692	0.7713445317	0.7713445317	0.0089740013	0.3903056998	0.3903056998	0.0045487151
0.696	0.7709049752	0.7709049752	0.0094321321	0.3903003618	0.3903003618	0.0047812414
0.7	0.7704371223	0.7704371223	0.0098945018	0.3902499365	0.3902499365	0.0050159192
0.704	0.769966001	0.769966001	0.0103611499	0.3901999745	0.3901999745	0.0052527685
0.708	0.7694991824	0.7694991824	0.0108787276	0.3901504707	0.3901504707	0.0055162111
0.712	0.7690366437	0.7690366437	0.0117507687	0.3901014201	0.3901014201	0.0059651494
0.716	0.7685783592	0.7685783592	0.0126308787	0.3900528173	0.3900528173	0.0064182416
0.72	0.7681242999	0.7681242999	0.0135191322	0.3900046571	0.3900046571	0.0068755262
0.724	0.7676746322	0.7676746322	0.0144156046	0.3899596056	0.3899596056	0.0073370421
0.728	0.7672342563	0.7672342563	0.015320372	0.3899395129	0.3899395129	0.0078028283
0.732	0.7667999872	0.7667999872	0.0162335111	0.3899322521	0.3899322521	0.0082729243
0.736	0.7663697358	0.7663697358	0.0171550993	0.3899250565	0.3899250565	0.0087473701
0.74	0.7659434631	0.7659434631	0.018085215	0.3899179285	0.3899179285	0.0092262059
0.744	0.7655211289	0.7655211289	0.0190239368	0.3899108738	0.3899108738	0.0097094723
0.748	0.7651026914	0.7651026914	0.0199713446	0.3899038822	0.3899038822	0.0101972104
0.752	0.7646878321	0.7646878321	0.0209275186	0.3898969526	0.3898969526	0.0106894614
0.756	0.7642711109	0.7642711109	0.02189254	0.3898837477	0.3898837477	0.0111862671
0.76	0.7638392536	0.7638392536	0.0228664906	0.389861136	0.389861136	0.0116876697
0.764	0.7634113446	0.7634113446	0.0238494531	0.3898368257	0.3898368257	0.0121937118
0.768	0.7629873356	0.7629873356	0.0248415108	0.3898127796	0.3898127796	0.0127044362
0.772	0.7625671779	0.7625671779	0.0258427479	0.389788949	0.389788949	0.0132198863
0.776	0.7621508224	0.7621508224	0.0268532493	0.3897653236	0.3897653236	0.0137401057
0.78	0.7617382197	0.7617382197	0.0278731008	0.3897419005	0.3897419005	0.0142651387
0.784	0.7613293203	0.7613293203	0.0289023889	0.3897135715	0.3897135715	0.0147950298
0.788	0.7608506706	0.7608506706	0.0300432972	0.3895800813	0.3895800813	0.0153839109
0.792	0.7603525271	0.7603525271	0.0312434248	0.3894041055	0.3894041055	0.0160040206
0.796	0.7598594273	0.7598594273	0.0324546571	0.3892295982	0.3892295982	0.0166298681
0.8	0.7593707012	0.7593707012	0.0336770968	0.38905681	0.38905681	0.0172615065
0.804	0.7588862854	0.7588862854	0.0349108476	0.3888857206	0.3888857206	0.0178989893
0.808	0.7584061169	0.7584061169	0.0361560141	0.3887160296	0.3887160296	0.0185423707
0.812	0.7579301332	0.7579301332	0.0374127021	0.3885478482	0.3885478482	0.0191917053
0.816	0.7574580993	0.7574580993	0.038681018	0.3883886815	0.3883886815	0.0198470481
0.82	0.7569895091	0.7569895091	0.0399610695	0.3882481764	0.3882481764	0.0205084547
0.824	0.7565249448	0.7565249448	0.0412529652	0.3881098033	0.3881098033	0.0211759812
0.828	0.7560643446	0.7560643446	0.0425568146	0.3879728494	0.3879728494	0.0218496842
0.832	0.755607647	0.755607647	0.0438727284	0.3878369623	0.3878369623	0.0225296209
0.836	0.7551560059	0.7551560059	0.0452008182	0.3877024707	0.3877024707	0.0232158491
0.84	0.7547082829	0.7547082829	0.0465411967	0.3875691644	0.3875691644	0.0239084268
0.844	0.7542642831	0.7542642831	0.0478939775	0.3874374329	0.3874374329	0.0246074128
0.848	0.7538088704	0.7538088704	0.0492592755	0.3873141062	0.3873141062	0.0253128665
0.852	0.7533531367	0.7533531367	0.0506280226	0.3871947613	0.3871947613	0.0260214169
0.856	0.7529011131	0.7529011131	0.0519716163	0.3870767633	0.3870767633	0.0267223956
0.86	0.7524528786	0.7524528786	0.0533276422	0.3869596278	0.3869596278	0.0274298604
0.864	0.7520096351	0.7520096351	0.0546962153	0.3868437507	0.3868437507	0.0281438713
0.868	0.7515699163	0.7515699163	0.0560774516	0.3867287597	0.3867287597	0.0288644889
0.872	0.7511340609	0.7511340609	0.0574714683	0.3866149941	0.3866149941	0.0295917742
0.876	0.7506951979	0.7506951979	0.0588783838	0.3865021784	0.3865021784	0.0303257891
0.88	0.7502431031	0.7502431031	0.0602983172	0.3863908793	0.3863908793	0.0310665957
0.884	0.7497943775	0.7497943775	0.0617313891	0.3862804337	0.3862804337	0.0318142568
0.888	0.7493496346	0.7493496346	0.0631777211	0.3861711216	0.3861711216	0.0325688361
0.892	0.748908718	0.748908718	0.0646374358	0.3860627471	0.3860627471	0.0333303973
0.896	0.7484723299	0.7484723299	0.0661106571	0.3859553468	0.3859553468	0.0340990052
0.9	0.748039256	0.748039256	0.0675975099	0.3858490116	0.3858490116	0.0348747249
0.904	0.7476115805	0.7476115805	0.0690981204	0.3857449883	0.3857449883	0.0356576223
0.908	0.7471956551	0.7471956551	0.0706126159	0.385669864	0.385669864	0.0364477637
0.912	0.7467881843	0.7467881843	0.0721319083	0.3856070736	0.3856070736	0.0372481425
0.916	0.7463836796	0.7463836796	0.0736641078	0.3855448158	0.3855448158	0.0380562925
0.92	0.7459836511	0.7459836511	0.0752104846	0.3854831661	0.3854831661	0.0388719201
0.924	0.7455866114	0.7455866114	0.0767711699	0.3854220917	0.3854220917	0.0396950946
0.928	0.7451937844	0.7451937844	0.078346296	0.3853615473	0.3853615473	0.0405258859
0.932	0.744804156	0.744804156	0.0799359966	0.3853015351	0.3853015351	0.0413643644
0.936	0.7444107743	0.7444107743	0.0815404065	0.3852430668	0.3852430668	0.0422106013
0.94	0.744005263	0.744005263	0.0831596618	0.385187207	0.385187207	0.0430646683
0.944	0.7436017649	0.7436017649	0.0847938999	0.3851319803	0.3851319803	0.0439266378
0.948	0.7432025654	0.7432025654	0.0864432594	0.385077249	0.385077249	0.0447965831
0.952	0.7428066536	0.7428066536	0.0881078803	0.3850230222	0.3850230222	0.0456745779
0.956	0.7424143073	0.7424143073	0.0897879037	0.3849693232	0.3849693232	0.0465606966
0.96	0.7420258969	0.7420258969	0.0914674706	0.3849161081	0.3849161081	0.0474471835
0.964	0.7416394324	0.7416394324	0.0931144523	0.3848633749	0.3848633749	0.0483183201
0.968	0.7412381588	0.7412381588	0.0947766733	0.384806002	0.384806002	0.0491975173
0.972	0.7408327369	0.7408327369	0.0964542747	0.3847474488	0.3847474488	0.0500848496
0.976	0.7404308343	0.7404308343	0.0981473987	0.3846894314	0.3846894314	0.0509803923
0.98	0.7400324639	0.7400324639	0.0998561891	0.3846319462	0.3846319462	0.0518842213
0.984	0.7396377317	0.7396377317	0.1015807906	0.384574989	0.384574989	0.0527964134
0.988	0.7392469146	0.7392469146	0.1033213497	0.3845185553	0.3845185553	0.0537170459
0.992	0.7388595713	0.7388595713	0.105078014	0.3844626406	0.3844626406	0.0546461969
0.996	0.7384599175	0.7384599175	0.1068509326	0.3843632271	0.3843632271	0.0555839452
1	0.7380165747	0.7380165747	0.1086402557	0.3841330536	0.3841330536	0.0565303704

